chrom	start	end	strand	circRNA ID	genomic length	spliced seq length	samples	repeats	annotation	best transcript	gene symbol	circRNA study
JH126612	2800596	2812328	-	lme_circ_0000583	11732	135	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR5	ENSLACT00000025124	PRDM10	Nitsche2013
JH127924	298628	301824	+	lme_circ_0000001	3196	157	liver	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000008874	RPS7	Nitsche2013
JH127272	357987	361453	+	lme_circ_0000747	3466	111	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008674	CLUAP1	Nitsche2013
JH127313	119884	120445	+	lme_circ_0000852	561	111	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003835	CAPRIN1	Nitsche2013
JH126574	5166000	5166179	+	lme_circ_0000176	179	179	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000021638	PHKG1	Nitsche2013
JH126563	4064916	4066442	-	lme_circ_0000662	1526	166	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021405	PTGES3	Nitsche2013
JH127062	579132	580679	+	lme_circ_0000508	1547	250	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012720	ENSLACG00000011124	Nitsche2013
JH126787	1162463	1165895	-	lme_circ_0000376	3432	243	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025258	HGD	Nitsche2013
JH130367	73190	86272	+	lme_circ_0000215	13082	447	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000002929	hal (2 of 2)	Nitsche2013
JH127213	413604	416392	-	lme_circ_0000515	2788	163	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010463	MUT	Nitsche2013
JH127234	954653	955780	-	lme_circ_0000243	1127	188	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000015930	c4	Nitsche2013
JH129286	99097	99217	*	lme_circ_0000272	120	120	liver	None	INTERGENIC	None	None	Nitsche2013
JH126685	1664363	1664542	+	lme_circ_0000448	179	179	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000019025	LMAN2	Nitsche2013
JH127319	520279	520423	-	lme_circ_0000813	144	144	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011547	SMC4	Nitsche2013
JH127210	504116	504732	-	lme_circ_0000887	616	182	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011895	RNF40	Nitsche2013
JH126644	2211448	2211592	*	lme_circ_0000270	144	144	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH126696	401439	404927	+	lme_circ_0000528	3488	178	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000010512	FKBP3	Nitsche2013
JH127264	163702	168202	+	lme_circ_0000846	4500	154	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005414	DNAJA3	Nitsche2013
JH126741	1170707	1170829	+	lme_circ_0000154	122	122	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017205	DDX5	Nitsche2013
JH127110	974511	993495	*	lme_circ_0000920	18984	18984	testis	None	INTERGENIC	None	None	Nitsche2013
JH126570	4935872	4937087	-	lme_circ_0000199	1215	157	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025293	piwil1	Nitsche2013
JH126770	62046	63536	*	lme_circ_0000441	1490	1490	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH126567	2818059	2818234	*	lme_circ_0000227	175	175	liver	None	INTERGENIC	None	None	Nitsche2013
JH127666	196052	201813	+	lme_circ_0000325	5761	122	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006393	GCSH	Nitsche2013
JH126562	10409945	10410102	+	lme_circ_0000144	157	157	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000021942	ALDH4A1	Nitsche2013
JH126747	205548	219506	-	lme_circ_0000495	13958	1908	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005999	TAF3	Nitsche2013
JH127331	682994	683114	+	lme_circ_0000724	120	120	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025733	MLF1	Nitsche2013
JH126592	510018	512135	+	lme_circ_0001116	2117	157	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000012023	RPL11	Nitsche2013
JH126563	8154637	8156378	-	lme_circ_0000663	1741	125	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021893	TMBIM6	Nitsche2013
JH127171	690694	690839	-	lme_circ_0000087	145	145	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000024933	CALD1	Nitsche2013
JH126592	2620235	2620351	+	lme_circ_0001113	116	116	testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020647	GRIK3	Nitsche2013
JH130881	17847	18024	*	lme_circ_0000938	177	177	testis	None	INTERGENIC	None	None	Nitsche2013
JH126574	2581175	2582603	+	lme_circ_0000174	1428	156	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020608	TMEM97	Nitsche2013
JH126563	8152644	8152792	-	lme_circ_0000067	148	148	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000021893	TMBIM6	Nitsche2013
JH126593	413910	414067	-	lme_circ_0000352	157	157	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000010637	si:ch211-107m4.1	Nitsche2013
JH131072	71030	71164	-	lme_circ_0000220	134	134	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003329	EEF1A1	Nitsche2013
JH128415	411228	412551	-	lme_circ_0000875	1323	111	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010634	TPX2	Nitsche2013
JH127941	628784	632863	*	lme_circ_0001017	4079	4079	testis	None	INTERGENIC	None	None	Nitsche2013
JH129992	76255	79530	-	lme_circ_0001058	3275	89	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003332	CCDC146	Nitsche2013
JH128527	200996	201167	*	lme_circ_0000173	171	171	liver	None	INTERGENIC	None	None	Nitsche2013
JH126732	1107736	1111460	*	lme_circ_0000166	3724	3724	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH127746	307235	307590	+	lme_circ_0000399	355	355	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVERLAPTX, OVEXON, UTR3	ENSLACT00000026521	NUP210L	Nitsche2013
JH126569	2730949	2731159	*	lme_circ_0000764	210	210	testis	None	INTERGENIC	None	None	Nitsche2013
JH128886	288108	288235	+	lme_circ_0001107	127	127	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008439	ACR	Nitsche2013
JH126892	158890	160341	-	lme_circ_0000616	1451	114	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005501	EIF4G1	Nitsche2013
JH130994	1118	6449	+	lme_circ_0000088	5331	1126	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000000332	WIPF1	Nitsche2013
JH127690	705828	716201	-	lme_circ_0000446	10373	10223	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON	ENSLACT00000014170	RPS24	Nitsche2013
JH127263	232349	232461	-	lme_circ_0000750	112	112	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000007577	zgc:66430	Nitsche2013
JH126770	63520	63641	*	lme_circ_0000443	121	121	liver	None	INTERGENIC	None	None	Nitsche2013
JH126839	363956	364120	+	lme_circ_0000917	164	164	testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008125	WDR96	Nitsche2013
JH126916	489528	489680	-	lme_circ_0000925	152	152	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011772	CCDC96	Nitsche2013
JH127521	344074	352315	-	lme_circ_0001088	8241	781	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000025877	EPB41L2	Nitsche2013
JH127077	342129	342325	*	lme_circ_0000158	196	196	liver	None	INTERGENIC	None	None	Nitsche2013
JH126941	422842	426514	-	lme_circ_0000573	3672	157	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010666	ncl (1 of 2)	Nitsche2013
JH126718	1615336	1615516	+	lme_circ_0000710	180	180	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000018909	DPM2	Nitsche2013
JH126563	4408351	4408499	+	lme_circ_0000060	148	148	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021499	dhrs9	Nitsche2013
JH128277	98933	101612	-	lme_circ_0000490	2679	221	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003810	HCLS1	Nitsche2013
JH127950	30555	34641	-	lme_circ_0000706	4086	155	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000002022	ENSLACG00000001796	Nitsche2013
JH126632	1491831	1492007	-	lme_circ_0000695	176	176	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000025577	AURKA	Nitsche2013
JH127275	685280	685521	*	lme_circ_0000735	241	241	testis	None	INTERGENIC	None	None	Nitsche2013
JH129534	226442	226625	*	lme_circ_0000557	183	183	liver	None	INTERGENIC	None	None	Nitsche2013
JH126742	438568	443357	-	lme_circ_0000260	4789	182	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010783	DOT1L	Nitsche2013
JH127155	515462	517497	+	lme_circ_0000105	2035	128	liver, testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012020	ERLIN2	Nitsche2013
JH127004	320920	321117	*	lme_circ_0000822	197	197	testis	None	INTERGENIC	None	None	Nitsche2013
JH127844	468581	469833	-	lme_circ_0000095	1252	175	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011374	AKAP8L	Nitsche2013
JH126742	15241	15496	-	lme_circ_0000259	255	146	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000000114	hdgfrp2	Nitsche2013
JH126582	2965173	2966140	+	lme_circ_0000421	967	200	liver, testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020942	RNF214	Nitsche2013
JH126865	1476150	1480186	-	lme_circ_0000900	4036	143	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018495	RCC2	Nitsche2013
JH126839	368205	368340	+	lme_circ_0000919	135	135	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008125	WDR96	Nitsche2013
JH127262	126825	128690	+	lme_circ_0001063	1865	125	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025680	FAM166A	Nitsche2013
JH126655	1218497	1227698	-	lme_circ_0000868	9201	140	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017437	LARP1B	Nitsche2013
JH133630	2128	2254	*	lme_circ_0001098	126	126	testis	None	INTERGENIC	None	None	Nitsche2013
JH127149	652266	656163	-	lme_circ_0000195	3897	1918	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000013536	MAGT1	Nitsche2013
JH128344	187637	189763	+	lme_circ_0000859	2126	101	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004008	LAMB4	Nitsche2013
JH127468	714033	717854	+	lme_circ_0000010	3821	191	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014087	EIF3I	Nitsche2013
JH127397	429650	429814	-	lme_circ_0000596	164	164	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000010922	GALNT15	Nitsche2013
JH126664	1010249	1010406	-	lme_circ_0000416	157	157	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000016418	RBM8A	Nitsche2013
JH127475	197665	198049	*	lme_circ_0000346	384	384	liver	None	INTERGENIC	None	None	Nitsche2013
JH128276	195150	197414	+	lme_circ_0000603	2264	219	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006561	MDH1B	Nitsche2013
JH132899	10002	10503	-	lme_circ_0000976	501	371	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000001102	tuba7l	Nitsche2013
JH126564	5568520	5572699	*	lme_circ_0001041	4179	4179	testis	None	INTERGENIC	None	None	Nitsche2013
JH129519	35546	35742	*	lme_circ_0000531	196	196	liver	None	INTERGENIC	None	None	Nitsche2013
JH126570	4554475	4557060	-	lme_circ_0000786	2585	213	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000021531	RAN	Nitsche2013
JH126883	124620	124797	+	lme_circ_0000081	177	177	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000004364	LSM14B	Nitsche2013
JH134987	4092	5472	*	lme_circ_0000008	1380	1380	liver	None	INTERGENIC	None	None	Nitsche2013
JH126562	8829530	8830734	+	lme_circ_0000717	1204	159	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021906	si:dkeyp-87a12.1 (2 	Nitsche2013
JH126873	371708	371842	+	lme_circ_0001072	134	134	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008809	ENSLACG00000007726	Nitsche2013
JH126798	803860	803981	+	lme_circ_0001027	121	121	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014860	CCDC34	Nitsche2013
JH126819	1470739	1470888	+	lme_circ_0000740	149	149	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026020	GGNBP1	Nitsche2013
JH127786	471569	471797	-	lme_circ_0001066	228	228	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000026442	HERPUD1	Nitsche2013
JH129129	144970	187994	-	lme_circ_0000287	43024	350	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000002177	CTDP1	Nitsche2013
JH127088	336054	340168	-	lme_circ_0000236	4114	159	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000009508	ENSLACG00000008322	Nitsche2013
JH127643	383525	383667	*	lme_circ_0000892	142	142	testis	None	INTERGENIC	None	None	Nitsche2013
JH127127	910759	910899	-	lme_circ_0000147	140	140	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025413	APOB	Nitsche2013
JH127521	137694	138040	-	lme_circ_0001089	346	147	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025877	EPB41L2	Nitsche2013
JH127964	334512	336113	+	lme_circ_0000546	1601	189	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000009055	CPS1	Nitsche2013
JH127459	606776	608779	+	lme_circ_0000392	2003	233	liver, testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013101	snrpb	Nitsche2013
JH126627	1825521	1831671	-	lme_circ_0000122	6150	172	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019395	NUCB2	Nitsche2013
JH126571	1532125	1532283	+	lme_circ_0000281	158	158	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000026215	bco2l	Nitsche2013
JH127341	949625	960030	+	lme_circ_0000406	10405	161	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016042	ZADH2	Nitsche2013
JH127816	327321	331292	+	lme_circ_0000991	3971	283	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008843	pl10	Nitsche2013
JH128535	214460	253080	+	lme_circ_0000123	38620	38620	liver	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5	ENSLACT00000008040	ALDH8A1	Nitsche2013
JH126592	472982	473227	*	lme_circ_0000568	245	245	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH126677	2424040	2426924	-	lme_circ_0000055	2884	175	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020375	ASS1	Nitsche2013
JH127073	44012	44181	*	lme_circ_0000521	169	169	liver	None	INTERGENIC	None	None	Nitsche2013
JH127549	362998	368336	+	lme_circ_0000707	5338	239	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000009929	EAF2	Nitsche2013
JH126606	91185	108225	-	lme_circ_0001083	17040	189	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000000955	DNAH7	Nitsche2013
JH126748	1741994	1744159	+	lme_circ_0000638	2165	160	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000019209	STMN1	Nitsche2013
JH126912	800699	800814	*	lme_circ_0001022	115	115	testis	None	INTERGENIC	None	None	Nitsche2013
JH127062	580483	580641	+	lme_circ_0000506	158	158	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012720	ENSLACG00000011124	Nitsche2013
JH126562	9161366	9166322	+	lme_circ_0000715	4956	198	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021915	cdk11b	Nitsche2013
JH128155	522440	522601	+	lme_circ_0000037	161	161	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000011785	SDC4	Nitsche2013
JH127931	204814	205003	+	lme_circ_0000884	189	189	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000006636	SLC35E3	Nitsche2013
JH128756	369693	369791	+	lme_circ_0000985	98	98	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026285	SYCP3	Nitsche2013
JH126593	1088526	1096422	+	lme_circ_0000356	7896	119	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016802	EEF1G	Nitsche2013
JH126938	1317906	1318058	-	lme_circ_0001097	152	152	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017809	RIBC1	Nitsche2013
JH126596	956396	979142	-	lme_circ_0000836	22746	19871	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000016023	CSNK1D	Nitsche2013
JH127589	30170	30331	+	lme_circ_0000610	161	161	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000001715	KLHL10	Nitsche2013
JH126896	301843	301955	-	lme_circ_0000395	112	112	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000008425	FH	Nitsche2013
JH126637	2608603	2627002	+	lme_circ_0000439	18399	140	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020670	RHPN1	Nitsche2013
JH127357	637235	650454	+	lme_circ_0000634	13219	259	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012870	SPAG6	Nitsche2013
JH129526	215172	215292	*	lme_circ_0001108	120	120	testis	None	INTERGENIC	None	None	Nitsche2013
JH127349	842996	843187	+	lme_circ_0000565	191	191	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000025869	insl3	Nitsche2013
JH126892	150733	151728	-	lme_circ_0000617	995	149	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005501	EIF4G1	Nitsche2013
JH127925	462439	467566	-	lme_circ_0000807	5127	118	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025844	ROPN1L	Nitsche2013
JH126563	8152947	8153095	-	lme_circ_0000068	148	148	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000021893	TMBIM6	Nitsche2013
JH129942	73833	74012	+	lme_circ_0000704	179	179	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000002357	KIF24	Nitsche2013
JH126578	116006	116150	-	lme_circ_0001051	144	144	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000004725	zgc:162698	Nitsche2013
JH129762	68562	76897	-	lme_circ_0000848	8335	244	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003400	C1orf94	Nitsche2013
JH126690	2091461	2095397	+	lme_circ_0000480	3936	122	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019603	PRKAR2A	Nitsche2013
JH128525	422522	424661	-	lme_circ_0000401	2139	146	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010756	DYNLT1	Nitsche2013
JH126685	1949106	1950260	-	lme_circ_0001015	1154	161	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019660	NHP2	Nitsche2013
JH126563	5105831	5107531	-	lme_circ_0000059	1700	225	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021629	si:ch211-173n18.3	Nitsche2013
JH127490	529183	531272	+	lme_circ_0000457	2089	142	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011940	SF3B2	Nitsche2013
JH126571	1090848	1091005	-	lme_circ_0000851	157	157	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000016756	ZNF259	Nitsche2013
JH127597	401568	406444	+	lme_circ_0000949	4876	229	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003547	CUL1	Nitsche2013
JH131176	29752	29885	*	lme_circ_0000152	133	133	liver	None	INTERGENIC	None	None	Nitsche2013
JH126582	1673692	1674056	+	lme_circ_0000420	364	138	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018894	MCAM	Nitsche2013
JH126993	593922	594049	+	lme_circ_0000656	127	127	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026246	ENSLACG00000022663	Nitsche2013
JH128433	242626	242839	*	lme_circ_0000869	213	213	testis	None	INTERGENIC	None	None	Nitsche2013
JH129627	172798	174592	-	lme_circ_0000825	1794	804	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000006110	MKL1	Nitsche2013
JH128566	117856	118917	-	lme_circ_0000465	1061	143	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004809	NSA2	Nitsche2013
JH127129	436910	437938	+	lme_circ_0000779	1028	157	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010456	AGL	Nitsche2013
JH126886	1250509	1252075	+	lme_circ_0000344	1566	1566	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON, UTR5	ENSLACT00000017613	MRPL2	Nitsche2013
JH127833	512027	513707	-	lme_circ_0000213	1680	139	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011848	HSP90AB1	Nitsche2013
JH127819	405983	408734	-	lme_circ_0000905	2751	175	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010341	TCTN3	Nitsche2013
