# chrom	start	end	strand	circRNA ID	genomic length	spliced seq length	samples	repeats	annotation	best transcript	gene symbol	circRNA study
chr11	86973322	86991530	+	mmu_circ_0000308	18208	515	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_197987	Trim37	Memczak2013
chr18	82843698	82851679	-	mmu_circ_0000908	7981	7981	mm_ES	None	INTERGENIC	None	None	Memczak2013
chr2	153501464	153543271	+	mmu_circ_0001094	41807	32024	mm_ES, mm_brain1	None	ALT_DONOR, CDS, coding, downstream_end, UTR3	NM_001003960	Dnmt3b	Memczak2013
chr3	141644884	141654395	-	mmu_circ_0001175	9511	9511	mm_head, mm_brain1	None	ALT_ACCEPTOR, coding, upstream_start, UTR5	NM_007560	Bmpr1b	Memczak2013
chr18	22533633	22593176	+	mmu_circ_0000850	59543	635	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001167777	Asxl3	Memczak2013
chr7	96392430	96455774	-	mmu_circ_0001592	63344	321	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_028343	Tmem135	Memczak2013
chr17	34869917	34950502	-	mmu_circ_0000743	80585	73628	mm_brain1	None	ALT_ACCEPTOR, CDS, coding, upstream_start, UTR5	NM_009780	C4b	Memczak2013
chr1	121669625	121680166	-	mmu_circ_0000070	10541	230	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_019933	Ptpn4	Memczak2013
chr8	18641564	18689059	+	mmu_circ_0001662	47495	380	mm_brain1, mm_brain2, C2C12-control-mem, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_173189	Mcph1	Memczak2013, Wang2012
chrX	71475976	71476057	-	mmu_circ_0001880	81	81	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL	NM_010227	Flna	Memczak2013
chr12	3632809	3648389	+	mmu_circ_0000351	15580	428	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001162465	Dtnb	Memczak2013
chr11	70906446	70969794	-	mmu_circ_0000285	63348	15062	mm_brain1	None	ALT_ACCEPTOR, CDS, coding, upstream_start, UTR5	NM_001004142	Nlrp1a	Memczak2013
chr9	78023159	78023210	+	mmu_circ_0001815	51	51	mm_ES, mm_head	None	INTERGENIC	None	None	Memczak2013
chr5	151445743	151453314	-	mmu_circ_0001434	7571	438	mm_ES, mm_head	None	ALT_DONOR, CDS, coding, INTERNAL	NM_201369	N4bp2l2	Memczak2013
chr17	66159877	66165390	+	mmu_circ_0000806	5513	751	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_146081	Ppp4r1	Memczak2013
chr18	34425711	34439006	+	mmu_circ_0000859	13295	2828	mm_brain1, mm_brain2	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic	NM_007462	Apc	Memczak2013
chr2	60617787	60630837	-	mmu_circ_0001022	13050	330	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001141931	Rbms1	Memczak2013
chrX	148683014	148683068	-	mmu_circ_0001901	54	54	mm_head	None	ANTISENSE, CDS, coding, INTERNAL	NM_013668	Kdm5c	Memczak2013
chr8	23645490	23656072	+	mmu_circ_0001664	10582	878	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_011394	Slc20a2	Memczak2013
chr3	95795366	95796201	-	mmu_circ_0001150	835	246	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_023320	Plekho1	Memczak2013
chr18	45751659	45752078	+	mmu_circ_0000870	419	419	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_080465	Kcnn2	Memczak2013
chr4	43505837	43505933	-	mmu_circ_0001202	96	96	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, ncRNA, upstream_start	NR_001460	Rmrp	Memczak2013
chr17	39980337	39980429	+	mmu_circ_0000756	92	92	mm_ES, mm_head	None	INTERGENIC	None	None	Memczak2013
chr1	158799571	158837909	-	mmu_circ_0000097	38338	795	mm_brain1, mm_brain2	None	ANNOTATED, INTERNAL, ncRNA	NR_027640	Ralgps2	Memczak2013
chr5	121713893	121723808	+	mmu_circ_0001401	9915	503	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_181421	Gm15800	Memczak2013
chr16	43569793	43577861	+	mmu_circ_0000688	8068	511	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_019778	Zbtb20	Memczak2013
chr16	72933457	72936031	+	mmu_circ_0000698	2574	388	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_019413	Robo1	Memczak2013
chr5	67721131	67725907	+	mmu_circ_0001353	4776	230	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_178651	Slc30a9	Memczak2013
chrX	98409112	98410917	-	mmu_circ_0001889	1805	312	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_018875	Snx12	Memczak2013
chr4	136876389	136876475	+	mmu_circ_0001285	86	86	mm_ES, mm_head	None	ANTISENSE, coding, INTERNAL, UTR3	NM_009861	Cdc42	Memczak2013
chr6	5050431	5065480	+	mmu_circ_0001442	15049	709	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_181595	Ppp1r9a	Memczak2013
chr15	78945084	78945601	+	mmu_circ_0000620	517	191	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_177461	Micall1	Memczak2013
chr18	77873760	77881933	-	mmu_circ_0000901	8173	434	mm_brain1, mm_brain2	None	ALT_DONOR, CDS, coding, INTERNAL, UTR3	NM_178670	8030462N17Rik	Memczak2013
chr2	40966273	40968614	-	mmu_circ_0001015	2341	776	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_053011	Lrp1b	Memczak2013
chr8	72137292	72231593	-	mmu_circ_0001685	94301	82806	mm_ES, mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins, C2C12-shMbnl12-mem	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVERLAPTX, OVEXON, upstream_start, UTR5	NM_172754	Zfp868	Memczak2013, Wang2012
chr12	3442473	3474613	+	mmu_circ_0000347	32140	583	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_172421	Asxl2	Memczak2013
chr13	18874515	18906162	+	mmu_circ_0000435	31647	538	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_172120	Vps41	Memczak2013
chr17	75689354	75695683	+	mmu_circ_0000816	6329	495	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_019919	Ltbp1	Memczak2013
chr11	6211011	6217083	+	mmu_circ_0000230	6072	3074	mm_head, mm_brain1, mm_brain2, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	NM_001252287	Ogdh	Memczak2013, Wang2012
chr16	32950377	32955491	+	mmu_circ_0000680	5114	378	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_001081255	Lrch3	Memczak2013
chr4	73952868	73961553	+	mmu_circ_0001218	8685	292	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_001172095	Kdm4c	Memczak2013
chr10	86168085	86168184	-	mmu_circ_0000195	99	99	mm_ES	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, UTR5	NM_011631	Hsp90b1	Memczak2013
chr14	36134826	36136620	+	mmu_circ_0000524	1794	282	mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_008166	Grid1	Memczak2013
chr17	63820756	63840236	-	mmu_circ_0000802	19480	513	mm_ES, mm_head, C2C12-control-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_015794	Fbxl17	Memczak2013, Wang2012
chr6	122409109	122422781	-	mmu_circ_0001519	13672	747	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_027664	Rimklb	Memczak2013
chr11	64887938	64888712	-	mmu_circ_0000272	774	145	mm_ES, mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001099288	Arhgap44	Memczak2013
chr17	10431757	10431901	-	mmu_circ_0000725	144	144	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001159516	Qk	Memczak2013
chr5	107063849	107067654	-	mmu_circ_0001382	3805	3539	mm_ES, mm_head, mm_brain1, C2C12-control-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_026856	Zfp644	Memczak2013, Wang2012
chr17	39982400	39982470	-	mmu_circ_0000785	70	70	mm_ES, mm_head	None	INTERGENIC	None	None	Memczak2013
chr9	47596053	47607613	+	mmu_circ_0001771	11560	597	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001025600	Cadm1	Memczak2013
chr1	127465123	127475904	+	mmu_circ_0000073	10781	571	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_028787	Slc35f5	Memczak2013
chr15	103022086	103022153	+	mmu_circ_0000654	67	67	mm_ES, mm_head	None	INTERGENIC	None	None	Memczak2013
chr4	9510958	9538085	-	mmu_circ_0001182	27127	576	mm_head, C2C12-control-cyto, C2C12-control-ins, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001177852	Asph	Memczak2013, Wang2012
chr5	111182822	111185785	-	mmu_circ_0001387	2963	2963	mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-mem	None	ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON, UTR5	NM_029337	Ep400	Memczak2013, Wang2012
chr14	33339334	33340064	+	mmu_circ_0000521	730	730	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_001081221	Ercc6	Memczak2013
chr3	32760692	32764888	+	mmu_circ_0001118	4196	328	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_001013024	Usp13	Memczak2013
chr14	52781355	52803695	-	mmu_circ_0000538	22340	3074	mm_brain1	None	ALT_DONOR, CDS, coding, INTERNAL	NM_033618	Supt16h	Memczak2013
chr6	38140550	38141764	-	mmu_circ_0001466	1214	267	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_194061	D630045J12Rik	Memczak2013
chr6	47526534	47527666	-	mmu_circ_0001471	1132	253	mm_ES, mm_head, mm_brain1, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_007971	Ezh2	Memczak2013, Wang2012
chr3	68298495	68299179	+	mmu_circ_0001137	684	684	mm_ES, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001113419	Iqcj-schip1	Memczak2013
chr18	69621515	69625101	+	mmu_circ_0000889	3586	159	mm_ES, mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001083967	Tcf4	Memczak2013
chr13	43525816	43531511	-	mmu_circ_0000458	5695	244	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_019930	Ranbp9	Memczak2013
chr1	52765007	52766599	-	mmu_circ_0000037	1592	1592	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_178081	Mfsd6	Memczak2013
chr1	182519528	182519724	+	mmu_circ_0000123	196	196	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_007415	Parp1	Memczak2013
chr18	43725516	43737163	-	mmu_circ_0000869	11647	903	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001163637	Jakmip2	Memczak2013
chr3	51111971	51129957	-	mmu_circ_0001125	17986	484	mm_head, mm_brain1, mm_brain2	None	ALT_ACCEPTOR, CDS, coding, upstream_start, UTR5	NM_023502	Elf2	Memczak2013
chr8	81584148	81615965	+	mmu_circ_0001694	31817	1929	mm_brain1, mm_brain2, C2C12-control-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_178267	Zfp827	Memczak2013, Wang2012
chr7	85595772	85607828	-	mmu_circ_0001585	12056	932	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_182809	Ntrk3	Memczak2013
chr19	8948677	8948745	+	mmu_circ_0000934	68	68	mm_ES	None	ALT_ACCEPTOR, CDS, coding, INTERNAL	NM_146093	Ubxn1	Memczak2013
chr1	157805690	157809690	-	mmu_circ_0000095	4000	402	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001039184	Cep350	Memczak2013
chr17	26876487	26900393	+	mmu_circ_0000736	23906	1798	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_029870	A930001N09Rik	Memczak2013
chr1	30919831	30920100	-	mmu_circ_0000023	269	269	mm_head	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, UTR5	NM_001081080	Phf3	Memczak2013
chr1	13211387	13276106	-	mmu_circ_0000011	64719	335	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001077695	Ncoa2	Memczak2013
chr18	36743265	36753976	+	mmu_circ_0000862	10711	715	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_175375	Ankhd1	Memczak2013
chr7	146663893	146667618	+	mmu_circ_0001646	3725	189	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_183144	Inpp5a	Memczak2013
chr16	15736845	15736965	+	mmu_circ_0000666	120	120	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_011159	Prkdc	Memczak2013
chr11	11833329	11833384	+	mmu_circ_0000237	55	55	mm_ES	None	ANTISENSE, coding, INTERNAL, UTR3	NM_001177629	Grb10	Memczak2013
chr7	75148695	75149241	+	mmu_circ_0001582	546	546	mm_ES, mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_010513	Igf1r	Memczak2013
chr2	24669046	24680587	-	mmu_circ_0000992	11541	330	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_001012518	Ehmt1	Memczak2013
chr9	65642428	65643302	-	mmu_circ_0001797	874	874	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_172536	Zfp609	Memczak2013
chr9	113853965	113860802	+	mmu_circ_0001851	6837	229	mm_ES, mm_head, C2C12-control-cyto, C2C12-control-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001083319	Ubp1	Memczak2013, Wang2012
chr8	125906426	125907343	+	mmu_circ_0001732	917	194	mm_ES, mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-ins, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_025804	Tcf25	Memczak2013, Wang2012
chr13	91664189	91704299	+	mmu_circ_0000489	40110	220	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_024272	Ssbp2	Memczak2013
chr14	61325550	61328406	+	mmu_circ_0000547	2856	511	mm_ES, mm_head, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001033272	Spata13	Memczak2013, Wang2012
chr6	38768228	38769312	-	mmu_circ_0001468	1084	1084	mm_head, C2C12-control-ins, C2C12-control-mem, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_010433	Hipk2	Memczak2013, Wang2012
chr2	84910144	84912325	+	mmu_circ_0001042	2181	889	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR3	NM_001081260	Tnks1bp1	Memczak2013
chr7	123502149	123503614	-	mmu_circ_0001619	1465	198	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_011083	Pik3c2a	Memczak2013
chr2	18014410	18047856	+	mmu_circ_0000981	33446	510	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001252561	Mllt10	Memczak2013
chr5	32942703	32966773	+	mmu_circ_0001332	24070	1425	mm_head	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001205132	Yes1	Memczak2013
chr8	16023738	16037308	-	mmu_circ_0001660	13570	516	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_053171	Csmd1	Memczak2013
chrX	140144190	140150691	+	mmu_circ_0001896	6501	401	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_001195046	Pak3	Memczak2013
chr13	64310414	64326956	-	mmu_circ_0000471	16542	923	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_172587	Cdc14b	Memczak2013
chr2	142565258	142566727	-	mmu_circ_0001078	1469	172	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001081133	Kif16b	Memczak2013
chr1	36911688	36946170	-	mmu_circ_0000026	34482	296	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_018872	Tmem131	Memczak2013
chr10	120384259	120389311	-	mmu_circ_0000218	5052	173	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001081193	Lemd3	Memczak2013
chr17	39982002	39982085	+	mmu_circ_0000772	83	83	mm_ES, mm_head	None	INTERGENIC	None	None	Memczak2013
chr2	144081075	144082931	-	mmu_circ_0001083	1856	278	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001199188	Snx5	Memczak2013
chr14	14827520	14846169	+	mmu_circ_0000503	18649	18110	mm_brain2	None	ALT_ACCEPTOR, CDS, coding, upstream_start, UTR5	NM_139227	Atxn7	Memczak2013
chr3	51659420	51660998	-	mmu_circ_0001126	1578	1578	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001004176	Maml3	Memczak2013
chr9	66638404	66675666	-	mmu_circ_0001800	37262	32849	mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins, C2C12-shMbnl12-mem	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5	NM_177583	Aph1b	Memczak2013, Wang2012
chr15	74878871	74941057	-	mmu_circ_0000614	62186	62186	mm_brain1, mm_brain2	None	ALT_ACCEPTOR, CDS, coding, upstream_start, UTR5	NM_001252058	Ly6c1	Memczak2013
chr17	39981642	39981812	+	mmu_circ_0000765	170	170	mm_head	None	INTERGENIC	None	None	Memczak2013
chr7	67022168	67034975	-	mmu_circ_0001579	12807	12807	mm_head, mm_brain1	None	INTERGENIC	None	None	Memczak2013
chr4	117255204	117265767	+	mmu_circ_0001249	10563	269	mm_head, mm_brain1, mm_brain2, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_080469	Eri3	Memczak2013, Wang2012
chr7	134007833	134008175	+	mmu_circ_0001630	342	265	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_172746	Hirip3	Memczak2013
chr11	77385108	77398996	-	mmu_circ_0000295	13888	745	mm_head	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_144825	Taok1	Memczak2013
chr2	24574564	24575576	-	mmu_circ_0000991	1012	173	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_007579	Cacna1b	Memczak2013
chr4	82481349	82500019	-	mmu_circ_0001222	18670	694	mm_ES, mm_head, C2C12-control-cyto, C2C12-control-ins, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_026647	Zdhhc21	Memczak2013, Wang2012
chr4	149842803	149851577	+	mmu_circ_0001302	8774	308	mm_brain1, mm_brain2, C2C12-control-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001085492	Rere	Memczak2013, Wang2012
chr11	60330649	60331040	+	mmu_circ_0000269	391	173	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_010862	Myo15	Memczak2013
chr9	70317161	70324475	-	mmu_circ_0001802	7314	1020	mm_head, mm_brain1, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_033604	Rnf111	Memczak2013, Wang2012
chr5	140737451	140779651	-	mmu_circ_0001429	42200	602	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_010752	Mad1l1	Memczak2013
chr2	92054205	92070881	+	mmu_circ_0001047	16676	396	mm_ES, mm_head, mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-control-ins, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_001109691	Phf21a	Memczak2013, Wang2012
chr2	139772905	139777315	-	mmu_circ_0001072	4410	186	mm_brain1	None	ALT_DONOR, CDS, coding, INTERNAL	NM_001159641	Tasp1	Memczak2013
chr17	71110414	71115429	+	mmu_circ_0000810	5015	463	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_027712	Dlgap1	Memczak2013
chr18	65157001	65239725	+	mmu_circ_0000882	82724	249	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001114386	Nedd4l	Memczak2013
chr19	5796192	5796279	+	mmu_circ_0000922	87	87	mm_head	None	ANTISENSE, INTERNAL, ncRNA	NR_002847	Malat1	Memczak2013
chr7	106631294	106631444	-	mmu_circ_0001604	150	150	mm_ES, mm_head	None	ALT_ACCEPTOR, ncRNA, upstream_start	NR_002172	Snord15a	Memczak2013
chr4	68453858	68459958	-	mmu_circ_0001216	6100	460	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_019967	Dbc1	Memczak2013
chr5	130491966	130494786	-	mmu_circ_0001413	2820	395	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_133768	Asl	Memczak2013
chr11	70688247	70698470	+	mmu_circ_0000281	10223	333	mm_head, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_019400	Rabep1	Memczak2013, Wang2012
chr10	89512560	89539887	+	mmu_circ_0000198	27327	756	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001128086	Anks1b	Memczak2013
chr4	43505818	43505929	-	mmu_circ_0001200	111	111	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, INTERNAL, ncRNA	NR_001460	Rmrp	Memczak2013
chr6	31116475	31131149	-	mmu_circ_0001454	14674	14674	mm_brain1, mm_brain2	None	INTERGENIC	None	None	Memczak2013
chr13	30632518	30632578	-	mmu_circ_0000449	60	60	mm_ES	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, UTR3	NM_025710	Uqcrfs1	Memczak2013
chrX	93693186	93725764	+	mmu_circ_0001887	32578	1059	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_001159628	Heph	Memczak2013
chr11	109832998	109839187	-	mmu_circ_0000339	6189	976	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_013851	Abca8b	Memczak2013
chr4	101039594	101072227	+	mmu_circ_0001236	32633	949	mm_brain1, mm_brain2	None	ALT_DONOR, downstream_end, ncRNA	NR_040640	0610043K17Rik	Memczak2013
chr6	50093717	50133870	+	mmu_circ_0001474	40153	1221	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001164734	Mpp6	Memczak2013
chr15	52919609	52939126	-	mmu_circ_0000600	19517	670	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_010162	Ext1	Memczak2013
chr5	111611942	111612450	+	mmu_circ_0001389	508	508	mm_ES, mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_024477	Ttc28	Memczak2013
chr18	61727917	61740141	+	mmu_circ_0000877	12224	776	mm_brain1, mm_brain2	None	ALT_DONOR, CDS, coding, INTERNAL, intronic	NM_146087	Csnk1a1	Memczak2013
chr14	100508989	100549014	-	mmu_circ_0000564	40025	154	mm_head, mm_brain2	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, UTR5	NM_010636	Klf12	Memczak2013
chr3	106334054	106342521	-	mmu_circ_0001154	8467	704	mm_head, mm_brain1, C2C12-control-cyto, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_133869	Cept1	Memczak2013, Wang2012
chr5	97043793	97047521	+	mmu_circ_0001366	3728	285	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_175473	Fras1	Memczak2013
chr9	18099743	18106627	+	mmu_circ_0001747	6884	265	mm_ES, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_025844	Chordc1	Memczak2013
chr1	192709212	192723450	-	mmu_circ_0000133	14238	331	mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_178775	Rps6kc1	Memczak2013, Wang2012
chr12	79691520	79728247	+	mmu_circ_0000394	36727	620	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_172952	Gphn	Memczak2013
chr11	69637483	69637539	-	mmu_circ_0000279	56	56	mm_head	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, UTR3	NM_198862	Nlgn2	Memczak2013
chr4	43505818	43505917	-	mmu_circ_0001199	99	99	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, INTERNAL, ncRNA	NR_001460	Rmrp	Memczak2013
chr11	97091143	97099572	-	mmu_circ_0000317	8429	505	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_008942	Npepps	Memczak2013
chr14	72963290	72984651	-	mmu_circ_0000552	21361	1335	mm_ES, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_207636	Fndc3a	Memczak2013
chr9	59627349	59637899	+	mmu_circ_0001783	10550	1226	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_173018	Myo9a	Memczak2013
chr5	3641353	3644940	-	mmu_circ_0001310	3587	471	mm_head, mm_brain1, mm_brain2	None	ALT_DONOR, CDS, coding, INTERNAL, UTR3	NM_026033	Gatad1	Memczak2013
chr10	13724006	13805888	+	mmu_circ_0000147	81882	81882	mm_brain1	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic, UTR5	NM_010437	Hivep2	Memczak2013
chr9	106854642	106881105	-	mmu_circ_0001838	26463	1218	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_153413	Dock3	Memczak2013
chr2	73701225	73718438	-	mmu_circ_0001036	17213	306	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001025093	Atf2	Memczak2013
