# chrom	start	end	strand	circRNA ID	genomic length	spliced seq length	samples	repeats	annotation	best transcript	gene symbol	circRNA study
JH127953	564036	578893	+	lcm_circ_0000625	14857	227	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026044	AIMP1	Nitsche2013
JH129160	248024	248149	+	lcm_circ_0000364	125	125	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000007908	SLC25A4	Nitsche2013
JH135013	2140	2281	*	lcm_circ_0000439	141	141	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127720	69360	72796	+	lcm_circ_0000685	3436	220	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000003406	rpsa	Nitsche2013
JH129649	114312	116711	+	lcm_circ_0000421	2399	261	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000004645	PVALB	Nitsche2013
JH126644	1024086	1025409	*	lcm_circ_0000358	1323	1323	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126620	951096	951236	+	lcm_circ_0000493	140	140	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000015977	MAPK1	Nitsche2013
JH129703	123214	123932	-	lcm_circ_0000401	718	157	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004312	ZC3H13	Nitsche2013
JH127717	127444	157991	-	lcm_circ_0000541	30547	4614	muscle	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000005116	PRDM2	Nitsche2013
JH126747	399456	401427	-	lcm_circ_0000666	1971	247	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000009979	ATP5C1	Nitsche2013
AFYH01285069	980	2022	*	lcm_circ_0000375	1042	1042	muscle	None	INTERGENIC	None	None	Nitsche2013
JH126720	1917337	1918186	-	lcm_circ_0000001	849	134	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019597	PES1	Nitsche2013
JH126620	2535843	2536259	-	lcm_circ_0000492	416	416	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000020528	FBRSL1	Nitsche2013
JH126591	2791764	2793388	-	lcm_circ_0000281	1624	137	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000020778	YBX1	Nitsche2013
JH126564	404016	404188	-	lcm_circ_0000639	172	172	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000010242	prx (1 of 2)	Nitsche2013
JH128364	416662	416974	-	lcm_circ_0000237	312	312	muscle	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000010759	ENSLACG00000009407	Nitsche2013
JH129058	97156	97379	*	lcm_circ_0000090	223	223	muscle	None	INTERGENIC	None	None	Nitsche2013
JH127208	1073400	1073747	+	lcm_circ_0000043	347	347	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016039	TTN	Nitsche2013
JH127819	492982	496236	+	lcm_circ_0000509	3254	312	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000024940	ATP2A1	Nitsche2013
JH127456	428753	431232	+	lcm_circ_0000551	2479	170	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010903	MRPS14	Nitsche2013
JH127672	617738	625536	+	lcm_circ_0000546	7798	343	muscle	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000013217	ENSLACG00000011555	Nitsche2013
JH126564	384154	384369	-	lcm_circ_0000642	215	179	muscle	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010242	prx (1 of 2)	Nitsche2013
JH126585	1728992	1733307	+	lcm_circ_0000414	4315	344	muscle	None	ALT_DONOR, CDS, coding, OVCODE, OVEXON	ENSLACT00000019196	MYOZ3	Nitsche2013
